grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,grid_population_density,grid_population
307,25,0.00063,106.766966,10.87784968,693137.8268,1203035.422,13156.56716,8.254820479
308,25,0.00063,106.7669674,10.87807568,693137.8269,1203060.422,13017.55587,8.167600512
309,25,0.00063,106.7669687,10.87830167,693137.8269,1203085.422,12531.01634,7.862331034
310,25,0.00063,106.76697,10.87852767,693137.8269,1203110.422,12183.48811,7.644281372
311,25,0.00063,106.7669714,10.87875366,693137.8269,1203135.422,11766.45423,7.382621818
312,25,0.00063,106.7669727,10.87897965,693137.8269,1203160.422,11314.66753,7.099157325
313,25,0.00063,106.766974,10.87920565,693137.8268,1203185.421,10619.61107,6.663058195
314,25,0.00063,106.7669754,10.87943164,693137.8268,1203210.422,9889.801783,6.205154134
315,25,0.00063,106.7669767,10.87965764,693137.8268,1203235.422,9090.48685,5.703640193
316,25,0.00063,106.766978,10.87988363,693137.8268,1203260.422,8673.452972,5.441980703
317,25,0.00063,106.7669793,10.88010962,693137.8268,1203285.422,7978.396508,5.00588164
318,25,0.00063,106.766981,10.88033527,693137.8649,1203310.384,7318.092868,4.576856846
319,25,0.00030,106.7670255,10.88052725,693142.6011,1203331.649,7005.317459,2.133485803
320,25,0.00000,106.7670935,10.88067794,693149.9457,1203348.361,7005.317459,0.005266034
321,25,0.00021,106.7671818,10.8720441,693165.1594,1202393.352,10967.1393,2.277162688
322,25,0.00063,106.7671614,10.87219853,693162.8269,1202410.422,11279.91471,7.077354836
323,25,0.00063,106.7671627,10.87242452,693162.8268,1202435.422,11418.926,7.164574526
324,25,0.00063,106.7671641,10.87265051,693162.8267,1202460.422,11696.94859,7.339014039
325,25,0.00063,106.7671654,10.87287651,693162.8267,1202485.422,11905.46553,7.469843634
326,25,0.00063,106.7671667,10.8731025,693162.8268,1202510.422,12322.49941,7.731502958
327,25,0.00063,106.7671681,10.87332849,693162.8269,1202535.422,12600.52199,7.90594245
328,25,0.00063,106.7671694,10.87355449,693162.8269,1202560.422,12982.80305,8.145796799
329,25,0.00063,106.7671707,10.87378048,693162.8269,1202585.422,13712.61233,8.603700686
330,25,0.00063,106.7671721,10.87400648,693162.827,1202610.422,14303.41033,8.974384737
331,25,0.00063,106.7671734,10.87423247,693162.8268,1202635.422,15172.23091,9.519508405
332,25,0.00063,106.7671747,10.87445846,693162.8268,1202660.422,15589.26478,9.781167658
333,25,0.00063,106.767176,10.87468446,693162.8269,1202685.422,15936.79302,9.999216994
334,25,0.00063,106.7671774,10.87491045,693162.8269,1202710.422,16353.82689,10.26087623
335,25,0.00063,106.7671787,10.87513644,693162.8269,1202735.422,16527.59101,10.36990079
336,25,0.00063,106.76718,10.87536244,693162.8268,1202760.422,16492.83819,10.34809563
337,25,0.00063,106.7671814,10.87558843,693162.8268,1202785.422,16353.82689,10.26087563
338,25,0.00063,106.7671827,10.87581443,693162.8268,1202810.422,16249.56842,10.19546057
339,25,0.00063,106.767184,10.87604042,693162.8269,1202835.422,16353.82689,10.26087522
340,25,0.00063,106.7671854,10.87626641,693162.8268,1202860.422,16110.55713,10.10824037
341,25,0.00063,106.7671867,10.8764924,693162.8269,1202885.421,15693.52325,9.846580784
342,25,0.00063,106.767188,10.8767184,693162.8269,1202910.422,15415.50067,9.672141
343,25,0.00063,106.7671894,10.87694439,693162.827,1202935.422,15172.23091,9.519506171
344,25,0.00063,106.7671907,10.87717039,693162.8269,1202960.422,14998.46679,9.410481243
345,25,0.00063,106.767192,10.87739638,693162.827,1202985.422,14581.43291,9.148821687
346,25,0.00063,106.7671934,10.87762238,693162.8271,1203010.422,14268.6575,8.952576982
347,25,0.00063,106.7671947,10.87784837,693162.8271,1203035.422,13677.85951,8.58189271
348,25,0.00063,106.767196,10.87807436,693162.827,1203060.422,13365.0841,8.385648024
349,25,0.00063,106.7671973,10.87830036,693162.8268,1203085.422,12843.79175,8.05857367
350,25,0.00063,106.7671987,10.87852635,693162.8267,1203110.422,12843.79175,8.058573512
351,25,0.00063,106.7672,10.87875235,693162.8269,1203135.422,12496.26352,7.840523903
352,25,0.00063,106.7672013,10.87897834,693162.8269,1203160.422,11870.7127,7.448034744
353,25,0.00063,106.7672027,10.87920433,693162.8269,1203185.422,11140.90342,6.990130768
354,25,0.00063,106.767204,10.87943033,693162.8269,1203210.422,10202.57719,6.401397147
355,25,0.00063,106.7672053,10.87965632,693162.8268,1203235.422,9646.532021,6.052517926
356,25,0.00063,106.7672067,10.87988231,693162.8268,1203260.422,9368.509435,5.878078264
357,25,0.00063,106.767208,10.88010831,693162.827,1203285.422,8430.183209,5.289344698
358,25,0.00063,106.7672093,10.8803343,693162.827,1203310.422,7839.385215,4.918660578
359,25,0.00063,106.7672107,10.88056029,693162.8269,1203335.422,7491.856984,4.700611064
360,25,0.00038,106.767245,10.88075896,693166.4523,1203357.42,7457.10416,2.831581342
361,25,0.00001,106.7673143,10.880913,693173.9357,1203374.504,7457.10416,0.074125267
362,25,0.00044,106.767399,10.87200304,693188.9274,1202388.949,10932.38648,4.811525152
363,25,0.00063,106.76739,10.87219721,693187.8268,1202410.422,11279.91471,7.077353145
364,25,0.00063,106.7673914,10.8724232,693187.8268,1202435.422,11453.67883,7.186377766
365,25,0.00063,106.7673927,10.8726492,693187.827,1202460.422,11696.94859,7.339012286
366,25,0.00063,106.767394,10.87287519,693187.8271,1202485.422,11940.21835,7.4916468
367,25,0.00063,106.7673954,10.87310118,693187.827,1202510.422,12426.75788,7.796915962
368,25,0.00063,106.7673967,10.87332718,693187.8271,1202535.422,12809.03893,8.036770261
369,25,0.00063,106.767398,10.87355317,693187.8269,1202560.422,13087.06152,8.211209703
370,25,0.00063,106.7673994,10.87377917,693187.8268,1202585.422,13955.8821,8.756333276
371,25,0.00063,106.7674007,10.87400516,693187.8269,1202610.422,14372.91597,9.017992491
372,25,0.00063,106.767402,10.87423115,693187.8269,1202635.422,15415.50067,9.672140769
373,25,0.00063,106.7674034,10.87445715,693187.8269,1202660.422,15797.78172,9.911995008
374,25,0.00063,106.7674047,10.87468314,693187.8269,1202685.422,16319.07407,10.23906903
375,25,0.00063,106.767406,10.87490913,693187.8269,1202710.422,16631.84948,10.43531335
376,25,0.00063,106.7674073,10.87513513,693187.8269,1202735.422,16840.36642,10.56614283
377,25,0.00063,106.7674087,10.87536112,693187.8269,1202760.422,16770.86077,10.52253273
378,25,0.00063,106.76741,10.87558712,693187.827,1202785.422,16631.84948,10.43531274
379,25,0.00063,106.7674113,10.87581311,693187.8269,1202810.422,16562.34383,10.39170265
380,25,0.00063,106.7674127,10.8760391,693187.8268,1202835.422,16631.84948,10.43531233
381,25,0.00063,106.767414,10.8762651,693187.8268,1202860.422,16458.08536,10.32628741
382,25,0.00063,106.7674153,10.87649109,693187.8269,1202885.422,16319.07407,10.23906743
383,25,0.00063,106.7674167,10.87671709,693187.8269,1202910.422,15867.28737,9.955602958
384,25,0.00063,106.767418,10.87694308,693187.8269,1202935.422,15345.99502,9.628528612
385,25,0.00063,106.7674193,10.87716907,693187.827,1202960.422,15345.99502,9.628528424
386,25,0.00063,106.7674207,10.87739507,693187.8269,1202985.422,15067.97244,9.454088696
387,25,0.00063,106.767422,10.87762106,693187.8267,1203010.422,14616.18574,9.170624264
388,25,0.00063,106.7674233,10.87784705,693187.8267,1203035.422,13816.8708,8.669110426
389,25,0.00063,106.7674247,10.87807305,693187.8268,1203060.422,13573.60104,8.516475668
390,25,0.00063,106.767426,10.87829904,693187.8269,1203085.421,13260.82563,8.320231034
391,25,0.00063,106.7674273,10.87852504,693187.8269,1203110.422,13330.33128,8.363840752
392,25,0.00063,106.7674286,10.87875103,693187.8269,1203135.422,12878.54458,8.080376369
393,25,0.00063,106.76743,10.87897702,693187.8268,1203160.422,12218.24094,7.66608236
394,25,0.00063,106.7674313,10.87920302,693187.8269,1203185.422,11592.69012,7.273593307
395,25,0.00063,106.7674326,10.87942901,693187.8269,1203210.422,10793.37519,6.772079575
396,25,0.00063,106.767434,10.879655,693187.8269,1203235.422,10098.31872,6.335980677
397,25,0.00063,106.7674353,10.879881,693187.8268,1203260.422,9959.307429,6.248760802
398,25,0.00063,106.7674366,10.88010699,693187.8269,1203285.422,9159.992496,5.74724712
399,25,0.00063,106.767438,10.88033298,693187.827,1203310.422,8395.430386,5.267538394
400,25,0.00063,106.7674393,10.88055898,693187.8269,1203335.422,8152.160624,5.114903735
401,25,0.00063,106.7674406,10.88078497,693187.8268,1203360.422,7839.385215,4.91865921
402,25,0.00045,106.7674662,10.88098988,693190.4877,1203383.105,7457.10416,3.333250461
403,25,0.00003,106.7675349,10.88114869,693197.8953,1203400.715,7213.834398,0.221331604
404,25,0.00006,106.767678,10.87183717,693219.5412,1202370.778,10654.36389,0.596989302
405,25,0.00062,106.767619,10.87197173,693213.0021,1202385.625,10897.63366,6.719107649
406,25,0.00063,106.7676187,10.87219589,693212.8269,1202410.422,11279.91471,7.077351454
407,25,0.00063,106.76762,10.87242189,693212.8269,1202435.422,11523.18447,7.229985943
408,25,0.00063,106.7676213,10.87264788,693212.8268,1202460.422,11766.45423,7.382620425
409,25,0.00063,106.7676227,10.87287387,693212.8268,1202485.422,12009.724,7.535254901
410,25,0.00063,106.767624,10.87309987,693212.8269,1202510.422,12600.52199,7.905938826
411,25,0.00063,106.7676253,10.87332586,693212.8269,1202535.422,12843.79175,8.058573286
412,25,0.00063,106.7676267,10.87355186,693212.8269,1202560.422,13434.58975,8.429257186
413,25,0.00063,106.767628,10.87377785,693212.827,1202585.422,14129.64621,8.865355904
414,25,0.00063,106.7676293,10.87400385,693212.8268,1202610.422,14581.43291,9.148819998
415,25,0.00063,106.7676307,10.87422984,693212.8268,1202635.422,15519.75914,9.737553288
416,25,0.00063,106.767632,10.87445583,693212.8269,1202660.422,16075.80431,10.08643218
417,25,0.00063,106.7676333,10.87468183,693212.8269,1202685.422,16527.59101,10.36989624
418,25,0.00063,106.7676347,10.87490782,693212.8268,1202710.422,16736.10795,10.50072569
419,25,0.00063,106.767636,10.87513381,693212.8268,1202735.422,16979.37771,10.65336007
420,25,0.00063,106.7676373,10.87535981,693212.8268,1202760.422,17048.88336,10.69696975
421,25,0.00063,106.7676386,10.8755858,693212.8266,1202785.422,17083.63618,10.71877448
422,25,0.00063,106.76764,10.87581179,693212.8268,1202810.422,17048.88336,10.69696933
423,25,0.00063,106.7676413,10.87603779,693212.8269,1202835.422,17048.88336,10.69696912
424,25,0.00063,106.7676426,10.87626378,693212.8269,1202860.422,16909.87207,10.60974915
425,25,0.00063,106.767644,10.87648978,693212.8269,1202885.422,16527.59101,10.36989462
426,25,0.00063,106.7676453,10.87671577,693212.8269,1202910.422,16319.07407,10.23906478
427,25,0.00063,106.7676466,10.87694176,693212.8268,1202935.422,16075.80431,10.08643001
428,25,0.00063,106.767648,10.87716776,693212.8268,1202960.422,15693.52325,9.846575501
429,25,0.00063,106.7676493,10.87739375,693212.8269,1202985.422,15485.00631,9.715745684
430,25,0.00063,106.7676506,10.87761975,693212.8269,1203010.422,15172.23091,9.519501062
431,25,0.00063,106.767652,10.87784574,693212.8269,1203035.422,14442.42162,9.061597211
432,25,0.00063,106.7676533,10.87807173,693212.8269,1203060.422,14199.15186,8.908962482
433,25,0.00063,106.7676546,10.87829772,693212.827,1203085.421,13851.62363,8.690912951
434,25,0.00063,106.767656,10.87852372,693212.8269,1203110.422,13608.35386,8.538278235
435,25,0.00063,106.7676573,10.87874971,693212.8268,1203135.422,13156.56716,8.254813917
436,25,0.00063,106.7676586,10.87897571,693212.8269,1203160.422,12774.28611,8.014959478
437,25,0.00063,106.76766,10.8792017,693212.8269,1203185.422,11835.95988,7.426226106
438,25,0.00063,106.7676613,10.87942769,693212.8271,1203210.422,11106.15059,6.968322358
439,25,0.00063,106.7676626,10.87965369,693212.827,1203235.422,10515.3526,6.59763836
440,25,0.00063,106.767664,10.87987968,693212.827,1203260.422,10028.81308,6.292369174
441,25,0.00063,106.7676653,10.88010568,693212.8269,1203285.422,9438.015082,5.921685204
442,25,0.00063,106.7676666,10.88033167,693212.8267,1203310.422,9090.48685,5.70363577
443,25,0.00063,106.7676679,10.88055766,693212.8267,1203335.422,8464.936033,5.311146895
444,25,0.00063,106.7676693,10.88078366,693212.8269,1203360.422,8256.419094,5.180317205
445,25,0.00063,106.7676706,10.88100965,693212.8269,1203385.422,7735.126746,4.853243147
446,25,0.00051,106.7676886,10.88122057,693214.6552,1203408.764,7630.868276,3.866977513
447,25,0.00006,106.767755,10.88138463,693221.8151,1203426.956,7665.6211,0.490583686
448,25,0.00028,106.767861,10.87180257,693239.5713,1202367.067,10584.85825,2.938887488
449,25,0.00063,106.767846,10.87196858,693237.8267,1202385.422,10828.12801,6.793885651
450,25,0.00063,106.7678473,10.87219458,693237.8268,1202410.422,11279.91471,7.077349762
451,25,0.00063,106.7678487,10.87242057,693237.8269,1202435.422,11523.18447,7.229984214
452,25,0.00063,106.76785,10.87264657,693237.8268,1202460.422,11696.94859,7.339008779
453,25,0.00063,106.7678513,10.87287256,693237.8268,1202485.422,12079.22964,7.578862982
454,25,0.00063,106.7678526,10.87309855,693237.8269,1202510.422,12600.52199,7.905936937
455,25,0.00063,106.767854,10.87332455,693237.8269,1202535.422,12982.80305,8.14579112
456,25,0.00063,106.7678553,10.87355054,693237.8269,1202560.422,13608.35386,8.538279868
457,25,0.00063,106.7678566,10.87377653,693237.827,1202585.422,14268.6575,8.952573541
458,25,0.00063,106.767858,10.87400253,693237.827,1202610.422,14755.19703,9.257842505
459,25,0.00063,106.7678593,10.87422852,693237.8269,1202635.422,15693.52325,9.846575651
460,25,0.00063,106.7678606,10.87445452,693237.8268,1202660.422,16319.07407,10.23906434
461,25,0.00063,106.767862,10.87468051,693237.8267,1202685.422,16736.10795,10.50072338
462,25,0.00063,106.7678633,10.8749065,693237.8268,1202710.422,16944.62489,10.6315528
463,25,0.00063,106.7678646,10.8751325,693237.827,1202735.422,17048.88336,10.6969674
464,25,0.00063,106.767866,10.87535849,693237.827,1202760.422,17326.90594,10.87140668
465,25,0.00063,106.7678673,10.87558448,693237.8271,1202785.422,17326.90594,10.87140646
466,25,0.00063,106.7678686,10.87581048,693237.827,1202810.422,17292.15312,10.84960132
467,25,0.00063,106.76787,10.87603647,693237.8269,1202835.422,17292.15312,10.8496011
468,25,0.00063,106.7678713,10.87626247,693237.8269,1202860.422,17118.389,10.74057622
469,25,0.00063,106.7678726,10.87648846,693237.8269,1202885.422,16805.6136,10.54433161
470,25,0.00063,106.767874,10.87671445,693237.8269,1202910.422,16770.86077,10.52252647
471,25,0.00063,106.7678753,10.87694045,693237.8269,1202935.422,16527.59101,10.36989173
472,25,0.00063,106.7678766,10.87716644,693237.8268,1202960.422,16145.30996,10.13003727
473,25,0.00063,106.7678779,10.87739243,693237.827,1202985.422,16006.29866,10.04281734
474,25,0.00063,106.7678793,10.87761843,693237.8269,1203010.422,15589.26478,9.781157968
475,25,0.00063,106.7678806,10.87784442,693237.8268,1203035.422,14894.20832,9.345059151
476,25,0.00063,106.7678819,10.87807042,693237.8268,1203060.422,14546.68009,9.127009661
477,25,0.00063,106.7678833,10.87829641,693237.8268,1203085.422,14233.90468,8.930765109
478,25,0.00063,106.7678846,10.8785224,693237.8271,1203110.422,14025.38774,8.799935354
479,25,0.00063,106.7678859,10.8787484,693237.8271,1203135.422,13330.33128,8.363836591
480,25,0.00063,106.7678873,10.87897439,693237.8269,1203160.422,12843.79175,8.05856742
481,25,0.00063,106.7678886,10.87920038,693237.8269,1203185.422,11592.69012,7.27358983
482,25,0.00063,106.7678899,10.87942638,693237.8268,1203210.422,11279.91471,7.077345333
483,25,0.00063,106.7678913,10.87965237,693237.8268,1203235.422,10723.86954,6.72846635
484,25,0.00063,106.7678926,10.87987836,693237.827,1203260.422,10272.08284,6.445002162
485,25,0.00063,106.7678939,10.88010436,693237.827,1203285.422,9716.037667,6.096123204
486,25,0.00063,106.7678953,10.88033035,693237.827,1203310.421,9403.262259,5.899878746
487,25,0.00063,106.7678966,10.88055635,693237.827,1203335.422,8847.217088,5.550999813
488,25,0.00063,106.7678979,10.88078234,693237.827,1203360.422,8603.947325,5.398365225
489,25,0.00063,106.7678993,10.88100833,693237.8269,1203385.422,8152.160624,5.11490109
490,25,0.00063,106.7679006,10.88123433,693237.8268,1203410.422,8082.654978,5.071291141
491,25,0.00055,106.7679124,10.88145055,693238.9741,1203434.347,7908.890862,4.387562202
492,25,0.00011,106.7679752,10.88162059,693245.7352,1203453.198,7874.138039,0.861629038
493,25,0.00051,106.7680821,10.87176076,693263.7761,1202362.583,10376.34131,5.293299855
494,25,0.00063,106.7680746,10.87196727,693262.827,1202385.422,10654.36389,6.684859341
495,25,0.00063,106.768076,10.87219326,693262.8269,1202410.422,11175.65624,7.011933261
496,25,0.00063,106.7680773,10.87241926,693262.8269,1202435.422,11523.18447,7.229982487
497,25,0.00063,106.7680786,10.87264525,693262.8269,1202460.422,11662.19577,7.317202089
498,25,0.00063,106.76808,10.87287124,693262.8269,1202485.422,12113.98247,7.600666106
499,25,0.00063,106.7680813,10.87309724,693262.8269,1202510.422,12635.27481,7.927739982
500,25,0.00063,106.7680826,10.87332323,693262.8269,1202535.422,13191.31999,8.27661878
501,25,0.00063,106.7680839,10.87354922,693262.8269,1202560.422,13747.36516,8.625497564
502,25,0.00063,106.7680853,10.87377522,693262.8269,1202585.422,14303.41033,8.974376334
503,25,0.00063,106.7680866,10.87400121,693262.8269,1202610.422,14928.96114,9.366864958
504,25,0.00063,106.7680879,10.87422721,693262.8269,1202635.422,15624.01761,9.802963432
505,25,0.00063,106.7680893,10.8744532,693262.8269,1202660.422,16562.34383,10.39169642
506,25,0.00063,106.7680906,10.87467919,693262.827,1202685.422,16840.36642,10.56613567
507,25,0.00063,106.7680919,10.87490519,693262.827,1202710.422,16979.37771,10.65335519
508,25,0.00063,106.7680933,10.87513118,693262.8269,1202735.422,17361.65877,10.89320922
509,25,0.00063,106.7680946,10.87535717,693262.8268,1202760.422,17465.91724,10.9586238
510,25,0.00063,106.7680959,10.87558317,693262.8268,1202785.422,17604.92853,11.04584331
511,25,0.00063,106.7680973,10.87580916,693262.8269,1202810.422,17604.92853,11.04584309
512,25,0.00063,106.7680986,10.87603516,693262.8269,1202835.422,17570.17571,11.02403795
513,25,0.00063,106.7680999,10.87626115,693262.8268,1202860.422,17326.90594,10.87140323
514,25,0.00063,106.7681013,10.87648714,693262.8268,1202885.422,17326.90594,10.87140302
515,25,0.00063,106.7681026,10.87671314,693262.8268,1202910.422,17187.89465,10.78418309
516,25,0.00063,106.7681039,10.87693913,693262.827,1202935.422,17048.88336,10.69696317
517,25,0.00063,106.7681053,10.87716512,693262.8271,1202960.422,16840.36642,10.5661334
518,25,0.00063,106.7681066,10.87739112,693262.8268,1202985.422,16353.82689,10.26086421
519,25,0.00063,106.7681079,10.87761711,693262.8268,1203010.422,16145.30996,10.13003445
520,25,0.00063,106.7681093,10.8778431,693262.8268,1203035.422,15450.25349,9.693935735
521,25,0.00063,106.7681106,10.8780691,693262.8268,1203060.422,15241.73655,9.563105991
